#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
36,Troy McPherson,,,,"Off Reb, Off Reb",Run Offense,00:00:11.5,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Troy McPherson,4 Troy McPherson > Offensive Rebound > Long > Run Offense,
37,Troy McPherson,,,,"Turnover, Steal",Turnover,00:00:11.9,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,13:43,"Troy McPherson, Chase Dickens",4 Troy McPherson > No Play Type > Turnover,
38,Keegan Ocorr,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:10.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,13:38,"Keegan Ocorr, Jackson Otis",1 Keegan Ocorr > Transition > First Middle > To Basket > Make 2 Pts,
39,Adam Dudzinski,,,,Foul,Non Shooting Foul,00:00:18.3,,,,SLS@RIT,02/02/2024,1,,Jackson Otis,33 Adam Dudzinski > Non Possession > Non Shooting Foul,
40,Chris Downs Jr.,,,,"Cut, Foul",Foul,00:00:20.9,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,13:03,"Brock Bowen, Chris Downs Jr.",21 Chris Downs Jr. > Cut > Basket > Foul,
41,Chris Downs Jr.,,,,FTM,Free Throw,00:00:04.7,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Chris Downs Jr.,21 Chris Downs Jr. > Non Possession > Free Throw,
42,Chris Downs Jr.,,,,FTM,Free Throw,00:00:05.5,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,,Chris Downs Jr.,21 Chris Downs Jr. > Non Possession > Free Throw,
43,Brody Brown,,,,,No Violation,00:00:27.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Brody Brown,12 Brody Brown > Non Possession > No Violation,
44,Keegan Ocorr,,,,,No Violation,00:00:11.1,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Keegan Ocorr,1 Keegan Ocorr > Non Possession > No Violation,
45,Brody Brown,,,,,Shot Clock Violation,00:00:07.4,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Brody Brown,12 Brody Brown > Non Possession > Shot Clock Violation,
46,Adam Dudzinski,,,,"Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:32.7,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,12:05,"Adam Dudzinski, Brody Brown",33 Adam Dudzinski > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
47,Brandon Weiss,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:20.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,11:44,"Brandon Weiss, Trey Syroka",4 Brandon Weiss > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
48,Carter Storey,,,,"Transition, 3FGm",Miss 3 Pts,00:00:18.1,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,11:32,Carter Storey,10 Carter Storey > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
49,Adam Dudzinski,,,,"Off Reb, 2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:07.9,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,11:32,"Adam Dudzinski, Chase Dickens",33 Adam Dudzinski > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,
50,Brandon Weiss,,,,"Transition, 3FGm, Def Reb",Miss 3 Pts,00:00:13.8,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,11:23,"Brandon Weiss, Adam Dudzinski",4 Brandon Weiss > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
51,Adam Dudzinski,,,,Foul,Non Shooting Foul,00:00:13.8,,,,SLS@RIT,02/02/2024,1,,Brody Brown,33 Adam Dudzinski > Non Possession > Non Shooting Foul,
52,Chris Downs Jr.,,,,Foul,Non Shooting Foul,00:00:16.1,,,,SLS@RIT,02/02/2024,1,,Brandon Weiss,21 Chris Downs Jr. > Non Possession > Non Shooting Foul,
53,Troy McPherson,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:17.1,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,11:06,"Brody Brown, Troy McPherson",4 Troy McPherson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
54,Keegan Ocorr,,,,"Turnover, Steal",Turnover,00:00:23.7,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,10:32,"Keegan Ocorr, Troy McPherson",1 Keegan Ocorr > No Play Type > Turnover,
55,Gavin Macaulay,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:08.5,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,10:27,"Gavin Macaulay, Troy McPherson",13 Gavin Macaulay > Transition > First Middle > To Basket > Make 2 Pts,
56,Brandon Weiss,,,,"Spot Up, Turnover",Turnover,00:00:18.7,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,10:09,Brandon Weiss,4 Brandon Weiss > Spot-Up > Turnover,
57,Carter Storey,,,,"P&R BH, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:20.2,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,9:48,"Troy McPherson, Carter Storey",4 Troy McPherson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Carter Storey > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
58,Mark Osime,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:16.7,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,9:30,Mark Osime,23 Mark Osime > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
59,Kenny Wilburn,,,,"Off Reb, Off Reb",Run Offense,00:00:06.9,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,,Kenny Wilburn,3 Kenny Wilburn > Offensive Rebound > Short > Run Offense,
60,Keegan Ocorr,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:09.4,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,9:25,"Keegan Ocorr, Kenny Wilburn",1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
61,Andrew Cowan,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:11.8,,,St. Lawrence Saints,SLS@RIT,02/02/2024,1,9:22,"Andrew Cowan, Gavin Macaulay",24 Andrew Cowan > Transition > First Middle > To Basket > Make 2 Pts,
62,Jackson Otis,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:20.5,,,Rochester Institute of Technology Tigers,SLS@RIT,02/02/2024,1,8:55,"Jackson Otis, Andrew Cowan",25 Jackson Otis > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
63,Andrew Cowan,,,,Foul,Non Shooting Foul,00:00:23.3,,,,SLS@RIT,02/02/2024,1,,Mark Osime,24 Andrew Cowan > Non Possession > Non Shooting Foul,
