Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,SKD,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,208,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Jake Walsh,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,211,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,214,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,To Basket,Joey Skoric,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,217,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,220,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Joey Skoric,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,221,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,222,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Turnover,N/A,Jake Walsh,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,223,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,224,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,226,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pMa,To Basket,Jake Walsh,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,227,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,228,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Hakeem Daphnis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,229,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brandon Weiss,PNR,Right,Off,Brock Bowen,P&R Roll Man,Left,Pop,Liberty League,Liberty League,231,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Nick Padilla,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,232,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,Turnover,To Basket,Mark Osime,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,235,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Aidan Roy,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,236,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brandon Weiss,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,239,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Nick Padilla,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,240,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,243,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Jake Walsh,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,244,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,247,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Aidan Roy,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,248,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Mark Osime,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,251,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,252,1.0,2024
RIT,SKD,Skidmore Thoroughbreds,Foul,N/A,Aidan Roy,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,253,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,256,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,258,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,259,1.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,260,4.0,2024
RIT,SKD,Skidmore Thoroughbreds,3pMa,Dribble Jumper,Hakeem Daphnis,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,261,4.0,2024
RIT,SKD,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,262,4.0,2024
