Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Mason Studer,PNR,Left,Off,William Miller,Spot Ups,Right,Drive,Liberty League,UNKNOWN,1,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Eric Zhang,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,2,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Theo Maag,Post,Left,N/A,William Miller,Spot Ups,N/A,Shot,Liberty League,UNKNOWN,3,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Mason Studer,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,Hook Shot,Theo Maag,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,7,1.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Nathan Denham,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Blake Michael,Cuts,N/A,Screen,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,10,1.0,2025
VC,ONU,Vassar Brewers,2pmi,N/A,Shea Fitzgerald,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,1.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pMa,No Dribble Jumper,Carter Reese,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,13,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Kreekor Karageuzian,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Foul,Dribble Jumper,Mason Studer,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,2.0,2025
VC,ONU,Vassar Brewers,3pMa,No Dribble Jumper,Alex Walters,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,19,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Theo Maag,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,20,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,22,4.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Nathan Denham,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,1.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Carter Reese,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,24,4.0,2025
VC,ONU,Vassar Brewers,Foul,To Basket,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,25,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,To Basket,Carter Reese,PNR,High,Off,Theo Maag,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,29,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,JP Miranda,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,31,4.0,2025
VC,ONU,Ohio Northern Polar Bears,3pmi,No Dribble Jumper,Noah Langford,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,32,4.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,JP Miranda,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,33,1.0,2025
VC,ONU,Vassar Brewers,2pMa,Dribble Jumper,Shea Fitzgerald,PNR,High,Off,Nathan Denham,Spot Ups,Left,Drive,Liberty League,UNKNOWN,35,2.0,2025
VC,ONU,Ohio Northern Polar Bears,Foul,To Basket,Carter Reese,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,36,1.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,PNR,High,Off,Nathan Denham,P&R Roll Man,Left,Pop,Liberty League,UNKNOWN,40,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pMa,To Basket,Jadi Cunningham Jr.,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,41,1.0,2025
VC,ONU,Vassar Brewers,Turnover,N/A,Shea Fitzgerald,Iso,Right,N/A,Sebastian Medina,Spot Ups,N/A,N/A,Liberty League,UNKNOWN,42,1.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,Hayden Hanson,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,43,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Shea Fitzgerald,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,44,1.0,2025
VC,ONU,Ohio Northern Polar Bears,Turnover,N/A,Hayden Hanson,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,45,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Nathan Denham,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,46,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Sacha Greenberg,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,47,4.0,2025
VC,ONU,Ohio Northern Polar Bears,2pmi,To Basket,William Miller,Hand Offs,Left,Stationary,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,48,1.0,2025
VC,ONU,Vassar Brewers,2pmi,To Basket,Shea Fitzgerald,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,49,1.0,2025
VC,ONU,Vassar Brewers,3pmi,No Dribble Jumper,Sacha Greenberg,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,51,4.0,2025
