index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
70,CU,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Yechiel Stewart,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,71,4.0,2024-12-07
71,CU,RPI,Rensselaer Polytechnic,Turnover,N/A,Andrew Deppe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,72,1.0,2024-12-07
73,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Braeden Burns,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,74,1.0,2024-12-07
74,CU,RPI,Rensselaer Polytechnic,2pMa,Hook Shot,PJ Scalisi,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,75,1.0,2024-12-07
76,CU,RPI,Clarkson University Golden Knights,3pMa,No Dribble Jumper,Steve DeRegis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,77,4.0,2024-12-07
77,CU,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,PJ Scalisi,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,78,2.0,2024-12-07
78,CU,RPI,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,79,1.0,2024-12-07
79,CU,RPI,Rensselaer Polytechnic,And1,To Basket,Dylan Matchett,PNR,High,Off,PJ Scalisi,Cuts,N/A,Basket,Liberty League,Liberty League,80,1.0,2024-12-07
81,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Braeden Burns,PNR,High,Off,Steve DeRegis,Spot Ups,N/A,Shot,Liberty League,Liberty League,82,4.0,2024-12-07
82,CU,RPI,Rensselaer Polytechnic,Turnover,To Basket,Andrew Deppe,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,Liberty League,83,1.0,2024-12-07
83,CU,RPI,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,84,1.0,2024-12-07
84,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,Dylan Matchett,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,85,1.0,2024-12-07
86,CU,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,87,4.0,2024-12-07
87,CU,RPI,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Jack Dalgety,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,88,4.0,2024-12-07
88,CU,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Avery Eugster,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,89,4.0,2024-12-07
89,CU,RPI,Clarkson University Golden Knights,Turnover,N/A,Finn Cork,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,90,1.0,2024-12-07
90,CU,RPI,Rensselaer Polytechnic,2pmi,To Basket,Chuck Clemons,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,91,1.0,2024-12-07
