index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
204,Bar,RPI,Bard College,Foul,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,205,1.0,2025-01-18
207,Bar,RPI,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,PNR,Left,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,208,1.0,2025-01-18
208,Bar,RPI,Bard College,2pmi,To Basket,Rowan Heinze,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,209,1.0,2025-01-18
209,Bar,RPI,Bard College,Foul,To Basket,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,210,1.0,2025-01-18
212,Bar,RPI,Rensselaer Polytechnic,2pmi,To Basket,Chuck Clemons,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,213,1.0,2025-01-18
213,Bar,RPI,Rensselaer Polytechnic,2pMa,Hook Shot,Avery Eugster,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,214,1.0,2025-01-18
214,Bar,RPI,Bard College,Turnover,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,215,1.0,2025-01-18
215,Bar,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Dylan Matchett,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,216,4.0,2025-01-18
216,Bar,RPI,Bard College,Turnover,N/A,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,217,1.0,2025-01-18
217,Bar,RPI,,Foul,N/A,Chuck Clemons,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,218,1.0,2025-01-18
220,Bar,RPI,Bard College,Foul,N/A,Azriel Almodovar,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,221,1.0,2025-01-18
223,Bar,RPI,,Foul,N/A,Dylan Matchett,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,224,1.0,2025-01-18
226,Bar,RPI,Bard College,2pMa,To Basket,Azriel Almodovar,PNR,High,Off,Rowan Heinze,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,227,1.0,2025-01-18
227,Bar,RPI,Rensselaer Polytechnic,Foul,N/A,PJ Scalisi,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,228,1.0,2025-01-18
230,Bar,RPI,Bard College,3pMa,Dribble Jumper,Azriel Almodovar,PNR,High,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,231,4.0,2025-01-18
231,Bar,RPI,,Foul,N/A,Chuck Clemons,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,232,1.0,2025-01-18
234,Bar,RPI,Bard College,Foul,No Dribble Jumper,Azriel Almodovar,PNR,High,Off,Jalen Umstead,Spot Ups,N/A,Shot,Liberty League,Liberty League,235,4.0,2025-01-18
238,Bar,RPI,,Foul,N/A,Chuck Clemons,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,239,1.0,2025-01-18
241,Bar,RPI,Bard College,3pmi,Dribble Jumper,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,242,4.0,2025-01-18
