index,Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Date
39,SGK,RIT,SUNY Geneseo Knights,2pMa,No Dribble Jumper,Colin Gentile,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,40,2.0,2025-01-03
40,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Luke Granto,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Empire 8,Liberty League,41,1.0,2025-01-03
41,SGK,RIT,SUNY Geneseo Knights,2pmi,Dribble Jumper,Colin Gentile,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,42,3.0,2025-01-03
43,SGK,RIT,SUNY Geneseo Knights,2pMa,Dribble Jumper,Jackson Casey,PNR,High,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,44,3.0,2025-01-03
44,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,Drop Step,Josiah Turner,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,45,1.0,2025-01-03
45,SGK,RIT,SUNY Geneseo Knights,And1,To Basket,Sebastian Pacheco,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,46,1.0,2025-01-03
47,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,48,4.0,2025-01-03
48,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Kaelan Leak,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,49,4.0,2025-01-03
49,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Mark Osime,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Empire 8,Liberty League,50,4.0,2025-01-03
50,SGK,RIT,SUNY Geneseo Knights,3pMa,No Dribble Jumper,Kaelan Leak,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,51,4.0,2025-01-03
51,SGK,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Josiah Turner,Iso,Right,N/A,Brock Bowen,Spot Ups,N/A,Shot,Empire 8,Liberty League,52,4.0,2025-01-03
52,SGK,RIT,SUNY Geneseo Knights,3pmi,Dribble Jumper,Michael Gentile,Iso,Right,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,53,4.0,2025-01-03
53,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Post,Middle,Left Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,54,1.0,2025-01-03
54,SGK,RIT,SUNY Geneseo Knights,3pmi,Dribble Jumper,James Burton,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A,Empire 8,Liberty League,55,4.0,2025-01-03
55,SGK,RIT,Rochester Institute of Technology Tigers,2pmi,Hook Shot,Josiah Turner,Post,Middle,Right Shoulder,N/A,N/A,N/A,N/A,Empire 8,Liberty League,56,1.0,2025-01-03
56,SGK,RIT,SUNY Geneseo Knights,2pMa,To Basket,Colin Gentile,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Empire 8,Liberty League,57,1.0,2025-01-03
57,SGK,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,Iso,Left,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,58,1.0,2025-01-03
59,SGK,RIT,SUNY Geneseo Knights,3pMa,No Dribble Jumper,Robert Perocolosi,Post,Left,Left Shoulder,Trevor Hofer,Spot Ups,N/A,Shot,Empire 8,Liberty League,60,4.0,2025-01-03
60,SGK,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Mark Osime,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,61,4.0,2025-01-03
61,SGK,RIT,SUNY Geneseo Knights,Turnover,N/A,Sebastian Pacheco,PNR,Right,Off,N/A,N/A,N/A,N/A,Empire 8,Liberty League,62,1.0,2025-01-03
62,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Empire 8,Liberty League,63,1.0,2025-01-03
64,SGK,RIT,SUNY Geneseo Knights,3pMa,No Dribble Jumper,Colin Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,65,4.0,2025-01-03
65,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,66,1.0,2025-01-03
66,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Colin Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,67,4.0,2025-01-03
67,SGK,RIT,SUNY Geneseo Knights,2pmi,N/A,Robert Perocolosi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Empire 8,Liberty League,68,2.0,2025-01-03
68,SGK,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Kenny Wilburn,Post,Right,N/A,Mark Osime,Spot Ups,Right,Drive,Empire 8,Liberty League,69,2.0,2025-01-03
69,SGK,RIT,SUNY Geneseo Knights,3pmi,No Dribble Jumper,Colin Gentile,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Empire 8,Liberty League,70,4.0,2025-01-03
71,SGK,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A,Empire 8,Liberty League,72,1.0,2025-01-03
