Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
SLS,OST,Oswego State Lakers,2pmi,Dribble Jumper,Xavier Allen,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,106,3.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Aiden Macaulay,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,107,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,Dribble Jumper,Steven Bradley,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,108,3.0,2025
SLS,OST,St. Lawrence Saints,3pMa,Dribble Jumper,Dan Anderson,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,109,4.0,2025
SLS,OST,Oswego State Lakers,2pMa,Dribble Jumper,Cole Kattan,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,110,2.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Andrew Cowan,Post,Right,Right Shoulder,Gavin Macaulay,Spot Ups,N/A,Shot,Liberty League,SUNYAC,111,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Xavier Allen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,112,4.0,2025
SLS,OST,St. Lawrence Saints,3pMa,No Dribble Jumper,Dan Anderson,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,113,4.0,2025
SLS,OST,Oswego State Lakers,Foul,No Dribble Jumper,Ahkee Anderson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,114,4.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Adam Dudzinski,Post,Left,Right Shoulder,Dan Anderson,Cuts,N/A,Basket,Liberty League,SUNYAC,118,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Billy Reyes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,119,4.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Andrew Cowan,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,120,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Cole Kattan,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,121,4.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Dan Anderson,PNR,Right,Off,Troy McPherson,Spot Ups,N/A,Shot,Liberty League,SUNYAC,122,4.0,2025
SLS,OST,Oswego State Lakers,Turnover,N/A,Gary Mclane,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,123,1.0,2025
SLS,OST,St. Lawrence Saints,2pmi,To Basket,Dan Anderson,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,124,1.0,2025
SLS,OST,St. Lawrence Saints,2pmi,To Basket,Dan Anderson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,125,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Ahkee Anderson,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,127,1.0,2025
SLS,OST,St. Lawrence Saints,2pmi,Dribble Jumper,Gavin Macaulay,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,128,3.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Billy Reyes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,129,4.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Troy McPherson,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,130,1.0,2025
SLS,OST,Oswego State Lakers,Foul,To Basket,Ahkee Anderson,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,131,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Alexi Twahili,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,134,4.0,2025
SLS,OST,Oswego State Lakers,3pmi,No Dribble Jumper,Jaden Kennedy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,135,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Deacon Judd,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,137,1.0,2025
SLS,OST,Oswego State Lakers,Foul,To Basket,Deacon Judd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,138,1.0,2025
SLS,OST,St. Lawrence Saints,2pMa,N/A,Andrew Cowan,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,141,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,No Dribble Jumper,Deacon Judd,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,142,3.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Adam Dudzinski,Post,Left,Face Up,Brayden Shepardson,Spot Ups,N/A,Shot,Liberty League,SUNYAC,143,4.0,2025
SLS,OST,St. Lawrence Saints,2pmi,Dribble Jumper,Aiden Macaulay,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,145,3.0,2025
SLS,OST,Oswego State Lakers,2pMa,To Basket,Gary Mclane,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,146,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Brayden Shepardson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,147,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Xavier Allen,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,148,1.0,2025
SLS,OST,Oswego State Lakers,2pMa,Dribble Jumper,Cole Kattan,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,150,3.0,2025
SLS,OST,St. Lawrence Saints,3pmi,Dribble Jumper,Aiden Macaulay,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,151,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Cole Kattan,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,152,1.0,2025
SLS,OST,Oswego State Lakers,2pmi,To Basket,Gary Mclane,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,153,1.0,2025
SLS,OST,St. Lawrence Saints,2pMa,To Basket,Adam Dudzinski,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,154,1.0,2025
SLS,OST,Oswego State Lakers,And1,To Basket,Gary Mclane,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,155,1.0,2025
SLS,OST,St. Lawrence Saints,3pmi,No Dribble Jumper,Dan Anderson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,157,4.0,2025
SLS,OST,Oswego State Lakers,2pmi,Dribble Jumper,Xavier Allen,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,158,3.0,2025
SLS,OST,Oswego State Lakers,And1,To Basket,Deacon Judd,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,160,1.0,2025
SLS,OST,St. Lawrence Saints,Turnover,N/A,Dan Anderson,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,162,1.0,2025
SLS,OST,Oswego State Lakers,3pmi,Dribble Jumper,Xavier Allen,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,163,4.0,2025
