Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
IC,SCD,Ithaca College,2pmi,To Basket,Cole Wissink,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,32,1.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Isaiah Austin,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,33,4.0,2025
IC,SCD,Ithaca College,2pMa,To Basket,Jose Padilla,PNR,Left,Off,Cole Wissink,Cuts,N/A,Basket,Liberty League,SUNYAC,34,1.0,2025
IC,SCD,SUNY Cortland Dragons,Turnover,N/A,Jaylen Warmack,PNR,Left,Off,Joel Davis,P&R Roll Man,Left,Pop,Liberty League,SUNYAC,36,1.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Cole Wissink,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,37,4.0,2025
IC,SCD,SUNY Cortland Dragons,3pmi,No Dribble Jumper,Kendall Arcuri,Post,Right,Right Shoulder,Gaige Armbrewster,Spot Ups,N/A,Shot,Liberty League,SUNYAC,38,4.0,2025
IC,SCD,Ithaca College,3pmi,No Dribble Jumper,Jose Padilla,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,39,4.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Jaylen Warmack,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,40,1.0,2025
IC,SCD,Ithaca College,2pmi,To Basket,Jose Padilla,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,41,1.0,2025
IC,SCD,SUNY Cortland Dragons,2pmi,To Basket,Kendall Arcuri,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,42,1.0,2025
