Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
IC,RIT,Ithaca College,Foul,N/A,Cole Wissink,Misc,N/A,N/A,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,3pmi,No Dribble Jumper,Alex Penders,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Josiah Turner,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,2pmi,To Basket,Logan Wendell,PNR,Right,Off,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Brody Brown,Misc,N/A,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Misc,N/A,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,2pMa,Dribble Jumper,Andrew Geschickter,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Iso,Top,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,Turnover,N/A,Andrew Geschickter,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Post,Right,N/A,Keegan Ocorr,Spot Ups,N/A,N/A
IC,RIT,Ithaca College,Foul,To Basket,Evan Cabral,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Matt Caggiano,PNR,Left,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,3pmi,Dribble Jumper,Logan Wendell,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,2pMa,To Basket,Cole Wissink,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Keegan Ocorr,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,Turnover,N/A,Andrew Geschickter,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,2pMa,To Basket,Evan Cabral,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Keegan Ocorr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,3pmi,No Dribble Jumper,Evan Cabral,PNR,High,Off,Andrew Geschickter,Spot Ups,N/A,Shot
IC,RIT,Ithaca College,2pMa,To Basket,Alex Penders,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brody Brown,Misc,N/A,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,Turnover,N/A,Evan Cabral,PNR,High,Off,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
IC,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A
IC,RIT,Ithaca College,3pMa,Dribble Jumper,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A
