#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
35,Carter Meshanic,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:19.8,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,11:30,"Carter Meshanic, Liam Teague, Damien Call",Iso,,23 Carter Meshanic > ISO > Top > Drives Left > To Basket > Miss 2 Pts
36,Damien Call,,,,,No Violation,00:00:11.3,,,Utica,HOB@UTI,12/16/2024,1,,Damien Call,,,15 Damien Call > Non Possession > No Violation
37,Neruda Perdomo,,,,"3FGM, Assist",Make 3 Pts,00:00:21.3,,,Utica,HOB@UTI,12/16/2024,1,11:10,"Neruda Perdomo, Damien Call","P&R BH, Spot Up",,0 Hagen Foley > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Neruda Perdomo > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
38,Allen Mordi,,,,"3FGM, Assist",Make 3 Pts,00:00:20.4,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,10:50,"Allen Mordi, Gabriel Bergeron",Spot Up,,11 Allen Mordi > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
39,Damien Call,,,,2FGm,Miss 2 Pts,00:00:19.6,,,Utica,HOB@UTI,12/16/2024,1,10:26,Damien Call,Spot Up,,15 Damien Call > Spot-Up > Drives Left > To Basket > Miss 2 Pts
40,Damien Call,,,,"2FGM, Off Reb",Make 2 Pts,00:00:06.2,,,Utica,HOB@UTI,12/16/2024,1,10:26,Damien Call,Off Reb,,15 Damien Call > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
41,Gabriel Bergeron,,,,3FGm,Miss 3 Pts,00:00:32.5,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,9:55,Gabriel Bergeron,Spot Up,,12 Gabriel Bergeron > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
42,Allen Mordi,,,,"2FGM, Off Reb",Make 2 Pts,00:00:06.0,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,9:55,Allen Mordi,Off Reb,,11 Allen Mordi > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
43,Hagen Foley,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:17.6,,,Utica,HOB@UTI,12/16/2024,1,9:35,"Hagen Foley, Dorian Paki",P&R BH,,0 Hagen Foley > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
44,Hagen Foley,,,,,Run Offense,00:00:06.6,,,Utica,HOB@UTI,12/16/2024,1,,Hagen Foley,,,0 Hagen Foley > Offensive Rebound > Long > Run Offense
45,Hagen Foley,,,,Foul,Non Shooting Foul,00:00:12.8,,,,HOB@UTI,12/16/2024,1,,Allen Mordi,,,0 Hagen Foley > Non Possession > Non Shooting Foul
46,Dayion Thompson,,,,Turnover,Turnover,00:00:16.7,,,Utica,HOB@UTI,12/16/2024,1,9:15,Dayion Thompson,Spot Up,,1 Dayion Thompson > Spot-Up > Drives Left > Turnover
47,Gabriel Bergeron,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:31.8,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,8:47,"Gabriel Bergeron, Liam Teague",Post Up,,12 Gabriel Bergeron > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts
48,Neruda Perdomo,,,,"3FGM, Assist",Make 3 Pts,00:00:20.4,,,Utica,HOB@UTI,12/16/2024,1,8:33,"Neruda Perdomo, Seidina Doukoure","P&R BH, Spot Up",,1 Dayion Thompson > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Neruda Perdomo > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
49,Justin Price,,,,Turnover,Turnover,00:00:21.6,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,8:13,Justin Price,Spot Up,,5 Justin Price > Spot-Up > Drives Right > Turnover
50,Seidina Doukoure,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:23.0,,,Utica,HOB@UTI,12/16/2024,1,7:50,"Seidina Doukoure, Hunter Meshanic",Cut,,21 Seidina Doukoure > Cut > Basket > Miss 2 Pts
51,Dorian Paki,,,,"2FGM, Foul",1 Pts,00:00:23.7,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,7:32,"Dorian Paki, Seidina Doukoure",Post Up,,1 Dorian Paki > Post-Up > Right Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts Foul > 1 Pts
52,Dorian Paki,,,,FTM,Free Throw,00:00:05.6,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,,Dorian Paki,,,1 Dorian Paki > Non Possession > Free Throw
53,Liam Teague,,,,2FGm,Miss 2 Pts,00:00:17.2,,,Utica,HOB@UTI,12/16/2024,1,7:17,Liam Teague,Post Up,,22 Liam Teague > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
54,Seidina Doukoure,,,,"Off Reb, Foul",Foul,00:00:07.7,,,Utica,HOB@UTI,12/16/2024,1,7:17,"Seidina Doukoure, Alex Moesch",Off Reb,,21 Seidina Doukoure > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
55,Seidina Doukoure,,,,FTm,Free Throw,00:00:11.2,,,Utica,HOB@UTI,12/16/2024,1,,Seidina Doukoure,,,21 Seidina Doukoure > Non Possession > Free Throw
56,Seidina Doukoure,,,,FTM,Free Throw,00:00:11.6,,,Utica,HOB@UTI,12/16/2024,1,,Seidina Doukoure,,,21 Seidina Doukoure > Non Possession > Free Throw
57,Hunter Meshanic,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:25.0,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,6:56,"Hunter Meshanic, Liam Teague","Post Up, Spot Up",,1 Dorian Paki > Post-Up > Left Block > Defense Commits > Ball Delivered > 24 Hunter Meshanic > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
58,Liam Teague,,,,2FGM,Make 2 Pts,00:00:24.0,,,Utica,HOB@UTI,12/16/2024,1,6:35,Liam Teague,Spot Up,,22 Liam Teague > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
59,Pat Healy,,,,3FGm,Miss 3 Pts,00:00:24.7,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,6:16,Pat Healy,Spot Up,,3 Pat Healy > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
60,Damien Call,,,,Turnover,Turnover,00:00:17.2,,,Utica,HOB@UTI,12/16/2024,1,5:58,Damien Call,P&R BH,,15 Damien Call > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
61,Alex Moesch,,,,2FGM,Make 2 Pts,00:00:28.5,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,5:34,Alex Moesch,P&R BH,,4 Alex Moesch > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
62,Damien Call,,,,Turnover,Turnover,00:00:16.7,,,Utica,HOB@UTI,12/16/2024,1,5:17,Damien Call,Cut,,15 Damien Call > Cut > Flash > Turnover
63,Aidan Rodgers,,,,,No Violation,00:00:22.0,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,,Aidan Rodgers,,,55 Aidan Rodgers > Non Possession > No Violation
64,Aidan Rodgers,,,,Foul,Non Shooting Foul,00:00:15.1,,,,HOB@UTI,12/16/2024,1,,Jordan Cain,,,55 Aidan Rodgers > Non Possession > Non Shooting Foul
65,Carter Meshanic,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:23.1,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,4:32,"Carter Meshanic, Liam Teague",Cut,,23 Carter Meshanic > Cut > Basket > Miss 2 Pts
66,Carter Meshanic,,,,"2FGM, Off Reb",Make 2 Pts,00:00:06.9,,,Hobart College Statesmen,HOB@UTI,12/16/2024,1,4:32,Carter Meshanic,Off Reb,,23 Carter Meshanic > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
